site	primer	treatment	id	distance	abundance
RyanCt	NF118Sr2b	Post	6329	0.0242827105107247	0.90625
RyanCt	NF118Sr2b	Post	8217	0.0205753609460662	2.53655
RyanCt	NF118Sr2b	Post	36051	0.0168299539446344	1.50045
RyanCt	NF118Sr2b	Post	6886	0.0226882492726206	0.90625
RyanCt	NF118Sr2b	Post	21412	0.0168632916152815	0.90625
RyanCt	NF118Sr2b	Post	39375	0.0215415720911921	0.90625
RyanCt	NF118Sr2b	Post	35114	0.0191134577878683	1.6432
RyanCt	NF118Sr2b	Post	29327	0.0222926738500605	1.2955
RyanCt	NF118Sr2b	Post	20134	0.0143551531276834	1.733
RyanCt	NF118Sr2b	Post	39417	0.0219878103444348	1.6432
RyanCt	NF118Sr2b	Post	26971	0.0235063006013199	0.73005
RyanCt	NF118Sr2b	Post	9718	0.0214538856639171	0.90625
RyanCt	NF118Sr2b	Post	8976	0.0141422890696671	0.73005
RyanCt	NF118Sr2b	Post	19151	0.0185337487599642	0.73005
RyanCt	NF118Sr2b	Post	8713	0.0195634036691094	1.5469
RyanCt	NF118Sr2b	Post	32908	0.0229223330091121	1.0854
RyanCt	NF118Sr2b	Post	16860	0.0236719316659794	0.73005
RyanCt	NF118Sr2b	Post	25470	0.0189873417721519	0.73005
RyanCt	NF118Sr2b	Post	34106	0.0143541279567587	0.90625
RyanCt	NF118Sr2b	Post	28210	0.0181824786526051	1.5469
RyanCt	NF118Sr2b	Post	13785	0.013639675382802	0.90625
RyanCt	NF118Sr2b	Post	23948	0.0188385381532479	2.10815
RyanCt	NF118Sr2b	Post	19321	0.0141135019988163	1.0854
RyanCt	NF118Sr2b	Post	8480	0.0228967058836849	1.0854
RyanCt	NF118Sr2b	Post	11186	0.0148072429906542	0.90625
RyanCt	NF118Sr2b	Post	5074	0.0149508455900332	0.73005
RyanCt	NF118Sr2b	Post	3123	0.0230207183709687	1.2955
RyanCt	NF118Sr2b	Post	23190	0.0227155346556609	0.73005
RyanCt	NF118Sr2b	Post	6982	0.0230158424926034	0.73005
RyanCt	NF118Sr2b	Post	27372	0.0179159330967649	1.0854
RyanCt	NF118Sr2b	Post	22894	0.0247266205282382	0.90625
RyanCt	NF118Sr2b	Post	36293	0.0148720756334715	1.2955
RyanCt	NF118Sr2b	Post	36319	0.0228811211757677	1.5469
RyanCt	NF118Sr2b	Post	10687	0.0234411421400438	0.73005
RyanCt	NF118Sr2b	Post	28759	0.0166351853680445	1.3224
RyanCt	NF118Sr2b	Post	11553	0.0247637437998758	0.73005
RyanCt	NF118Sr2b	Post	219	0.0234680420440344	1.2955
RyanCt	NF118Sr2b	Post	13	0.0166214587100663	0.90625
RyanCt	NF118Sr2b	Post	2493	0.0149894221090722	4.04955
RyanCt	NF118Sr2b	Post	3382	0.0142339669444242	1.3224
RyanCt	NF118Sr2b	Post	17306	0.0219435736677116	0.90625
RyanCt	NF118Sr2b	Post	1480	0.0169163873637504	0.73005
RyanCt	NF118Sr2b	Post	27815	0.0192303310253681	0.90625
RyanCt	NF118Sr2b	Post	29625	0.0177540491118077	0.73005
RyanCt	NF118Sr2b	Post	38222	0.0220219262027977	1.0854
RyanCt	NF118Sr2b	Post	7010	0.0230036638435243	0.90625
RyanCt	NF118Sr2b	Post	2784	0.0166371219323599	1.7623
RyanCt	NF118Sr2b	Post	6579	0.0205767961192916	0.90625
RyanCt	NF118Sr2b	Post	39694	0.0144448773053085	1.0854
RyanCt	NF118Sr2b	Post	26347	0.0207470871496151	1.0854
RyanCt	NF118Sr2b	Post	20813	0.0215237186217093	0.90625
RyanCt	NF118Sr2b	Post	15424	0.0178848218806158	0.90625
RyanCt	NF118Sr2b	Post	11515	0.0232989024854639	0.73005
RyanCt	NF118Sr2b	Post	11748	0.0168653985978085	0.90625
RyanCt	NF118Sr2b	Post	14835	0.0242523890199584	0.90625
RyanCt	NF118Sr2b	Post	35053	0.0131189916656704	1.3224
RyanCt	NF118Sr2b	Post	3830	0.013648100365894	1.86445
RyanCt	NF118Sr2b	Post	34966	0.0124781290637092	5.926
RyanCt	NF118Sr2b	Post	17067	0.016328077002752	1.0854
RyanCt	NF118Sr2b	Post	24955	0.0214440975502414	0.90625
RyanCt	NF118Sr2b	Post	32098	0.0223965378320488	1.733
RyanCt	NF118Sr2b	Post	31	0.016350789828602	1.8808
RyanCt	NF118Sr2b	Post	24347	0.0195361091448968	1.6432
RyanCt	NF118Sr2b	Post	32730	0.0138777694062373	1.2955
RyanCt	NF118Sr2b	Post	16844	0.0229882371898163	1.3224
RyanCt	NF118Sr2b	Post	25324	0.0164668168637168	2.10525
RyanCt	NF118Sr2b	Post	8239	0.0113878245182316	0.90625
RyanCt	NF118Sr2b	Post	36327	0.0207808870217559	0.90625
RyanCt	NF118Sr2b	Post	20136	0.0229581072935503	0.90625
RyanCt	NF118Sr2b	Post	30051	0.0239850914631056	0.90625
RyanCt	NF118Sr2b	Post	18175	0.02152521666974	1.2955
RyanCt	NF118Sr2b	Post	10077	0.0113517861844393	2.6369
RyanCt	NF118Sr2b	Post	26137	0.0240906203652634	0.90625
RyanCt	NF118Sr2b	Post	10994	0.0232282272176605	0.90625
RyanCt	NF118Sr2b	Post	382	0.0221319777510012	0.73005
RyanCt	NF118Sr2b	Post	10777	0.0135632187277479	1.0854
RyanCt	NF118Sr2b	Post	31103	0.00823045267489712	2.725
RyanCt	NF118Sr2b	Post	33301	0.0205787579592953	0.90625
RyanCt	NF118Sr2b	Post	34777	0.0184322892666808	1.50045
RyanCt	NF118Sr2b	Post	23620	0.0209666756070492	2.0034
RyanCt	NF118Sr2b	Post	9685	0.0152733289293098	2.4806
RyanCt	NF118Sr2b	Post	12310	0.0113625653589262	2.0034
RyanCt	NF118Sr2b	Post	8578	0.020394176985652	0.73005
RyanCt	NF118Sr2b	Post	2575	0.0249323354632412	0.90625
RyanCt	NF118Sr2b	Post	35327	0.0201972607115761	1.2955
RyanCt	NF118Sr2b	Post	22528	0.0183230963712321	0.73005
RyanCt	NF118Sr2b	Post	19312	0.0222084474701901	1.3224
RyanCt	NF118Sr2b	Post	36719	0.0193074077561914	0.73005
RyanCt	NF118Sr2b	Post	35255	0.024806306707327	0.73005
RyanCt	NF118Sr2b	Post	10541	0.0196710954761993	0.90625
RyanCt	NF118Sr2b	Post	10867	0.013367335478756	1.50045
RyanCt	NF118Sr2b	Post	32485	0.0178930295237729	0.73005
RyanCt	NF118Sr2b	Post	17969	0.0242383870033799	1.3224
RyanCt	NF118Sr2b	Post	6190	0.0199981229487087	0.73005
RyanCt	NF118Sr2b	Post	25600	0.01968430630955	0.90625
RyanCt	NF118Sr2b	Post	21510	0.0227841286377812	0.90625
RyanCt	NF118Sr2b	Post	24866	0.0153337574786871	1.6432
RyanCt	NF118Sr2b	Post	32454	0.0227174270791531	0.90625
RyanCt	NF118Sr2b	Post	29599	0.019112649722191	1.0854
RyanCt	NF118Sr2b	Post	5792	0.0213914150884384	0.90625
RyanCt	NF118Sr2b	Post	3069	0.0133434544235426	2.7653
RyanCt	NF118Sr2b	Post	27163	0.0141701914342201	1.50045
RyanCt	NF118Sr2b	Post	23929	0.0121238238885298	0.90625
RyanCt	NF118Sr2b	Post	14674	0.0201972607115761	1.3224
RyanCt	NF118Sr2b	Post	32319	0.0125655554786415	0.73005
RyanCt	NF118Sr2b	Post	18121	0.0255254215052759	0.73005
RyanCt	NF118Sr2b	Post	11689	0.00944160338716437	0.90625
RyanCt	NF118Sr2b	Post	35364	0.0217471787093273	0.73005
RyanCt	NF118Sr2b	Post	20827	0.00313479623824451	3.89755
RyanCt	NF118Sr2b	Post	20963	0.0194504138417232	1.5469
RyanCt	NF118Sr2b	Post	3937	0.0156436152474497	0.73005
RyanCt	NF118Sr2b	Post	37777	0.0144854753900419	3.02
RyanCt	NF118Sr2b	Post	1202	0.0246641715805996	0.73005
RyanCt	NF118Sr2b	Post	10984	0.0165375873254696	0.90625
RyanCt	NF118Sr2b	Post	2066	0.0168872462419809	1.0854
RyanCt	NF118Sr2b	Post	11380	0.0269805933793875	0.90625
RyanCt	NF118Sr2b	Post	34794	0.0141229769129234	1.3224
RyanCt	NF118Sr2b	Post	37509	0.0142633581803228	0.90625
RyanCt	NF118Sr2b	Post	7586	0.0234881260320337	0.90625
RyanCt	NF118Sr2b	Post	18076	0.0184165786320959	1.95395
RyanCt	NF118Sr2b	Post	27569	0.0142025260049724	0.73005
RyanCt	NF118Sr2b	Post	28473	0.0217802480602156	0.73005
RyanCt	NF118Sr2b	Post	22012	0.014875649385856	0.90625
RyanCt	NF118Sr2b	Post	34896	0.0175960700561389	1.2955
RyanCt	NF118Sr2b	Post	9550	0.0204931524964841	0.90625
RyanCt	NF118Sr2b	Post	40578	0.0160061803809844	0.90625
RyanCt	NF118Sr2b	Post	36599	0.0243893866146916	0.73005
RyanCt	NF118Sr2b	Post	342	0.0195107311376471	0.90625
RyanCt	NF118Sr2b	Post	16492	0.0198759036691094	0.90625
RyanCt	NF118Sr2b	Post	6537	0.0245401370570286	1.3224
RyanCt	NF118Sr2b	Post	12056	0.0220024504522207	0.90625
RyanCt	NF118Sr2b	Post	11277	0.0216749934691745	0.73005
RyanCt	NF118Sr2b	Post	14306	0.0160802871103333	1.3224
RyanCt	NF118Sr2b	Post	20770	0.018312101910828	0.73005
RyanCt	NF118Sr2b	Post	14538	0.0141699915109907	1.50045
RyanCt	NF118Sr2b	Post	31882	0.0150185627340025	0.73005
RyanCt	NF118Sr2b	Post	12985	0.022794014631024	1.50045
RyanCt	NF118Sr2b	Post	14899	0.0222554824116272	0.90625
RyanCt	NF118Sr2b	Post	19333	0.0143809173561131	1.733
RyanCt	NF118Sr2b	Post	31873	0.0105634292181084	3.38795
RyanCt	NF118Sr2b	Post	8566	0.0208839677601332	0.73005
RyanCt	NF118Sr2b	Post	507	0.0226969292389853	1.3224
RyanCt	NF118Sr2b	Post	11829	0.0225441468619049	1.0854
RyanCt	NF118Sr2b	Post	36296	0.0212633820311114	0.90625
RyanCt	NF118Sr2b	Post	10905	0.0222850988751873	2.1996
RyanCt	NF118Sr2b	Post	26992	0.0170434287116849	1.3224
RyanCt	NF118Sr2b	Post	25011	0.0208158632101855	0.73005
RyanCt	NF118Sr2b	Post	3383	0.0186722393142548	0.73005
RyanCt	NF118Sr2b	Post	9005	0.0119349054646966	5.3965
RyanCt	NF118Sr2b	Post	19913	0.0250061687968035	0.90625
RyanCt	NF118Sr2b	Post	30107	0.0116303386343096	0.73005
RyanCt	NF118Sr2b	Post	26072	0.0190877390290626	0.73005
RyanCt	NF118Sr2b	Post	3093	0.0138159464520181	0.90625
RyanCt	NF118Sr2b	Post	31394	0.0181590648880369	0.90625
RyanCt	NF118Sr2b	Post	18580	0.0169242521770481	1.86445
RyanCt	NF118Sr2b	Post	15922	0.0168796720520858	0.90625
RyanCt	NF118Sr2b	Post	6864	0.0232987285701079	0.90625
RyanCt	NF118Sr2b	Post	24750	0.0189809826110306	0.90625
RyanCt	NF118Sr2b	Post	16913	0.0178351391608629	2.0034
RyanCt	NF118Sr2b	Post	16959	0.00821323825745207	2.28545
RyanCt	NF118Sr2b	Post	37840	0.02112832235832	1.0854
RyanCt	NF118Sr2b	Post	36594	0.0141383036791181	2.41995
RyanCt	NF118Sr2b	Post	3999	0.0169557132738456	2.28545
RyanCt	NF118Sr2b	Post	12457	0.0172415031416201	1.2955
RyanCt	NF118Sr2b	Post	7503	0.0214235382971251	0.90625
RyanCt	NF118Sr2b	Post	35912	0.0169699651858118	0.90625
RyanCt	NF118Sr2b	Post	34708	0.0183519383869851	1.0854
RyanCt	NF118Sr2b	Post	16463	0.0220107211418749	0.73005
RyanCt	NF118Sr2b	Post	35589	0.022550554540159	0.73005
RyanCt	NF118Sr2b	Post	21481	0.0181818181818182	0.90625
RyanCt	NF118Sr2b	Post	21488	0.0148918217001118	0.90625
RyanCt	NF118Sr2b	Post	2318	0.0240405905898018	1.2955
RyanCt	NF118Sr2b	Post	33701	0.0216111790166176	1.2955
RyanCt	NF118Sr2b	Post	1507	0.0209478815533197	0.90625
RyanCt	NF118Sr2b	Post	13790	0.0166436259066854	0.73005
RyanCt	NF118Sr2b	Post	31933	0.0228521069027709	0.90625
RyanCt	NF118Sr2b	Post	1181	0.0180769253733404	0.90625
RyanCt	NF118Sr2b	Post	7158	0.0206101037638394	0.73005
RyanCt	NF118Sr2b	Post	22036	0.0141529336836239	3.277
RyanCt	NF118Sr2b	Post	14890	0.0191548629012988	0.90625
RyanCt	NF118Sr2b	Post	21123	0.00675029428686565	3.6386
RyanCt	NF118Sr2b	Post	4812	0.0157331904846934	1.0854
RyanCt	NF118Sr2b	Post	31601	0.0141701914342201	1.6432
RyanCt	NF118Sr2b	Post	36481	0.0244811883563494	1.2955
RyanCt	NF118Sr2b	Post	23890	0.0202508429793468	1.0854
RyanCt	NF118Sr2b	Post	24982	0.0171705649307973	0.73005
RyanCt	NF118Sr2b	Post	27748	0.0232669780794722	1.0854
RyanCt	NF118Sr2b	Post	5024	0.0206520129719304	0.73005
RyanCt	NF118Sr2b	Post	21411	0.0157733730398273	2.5117
RyanCt	NF118Sr2b	Post	13175	0.0163996441079706	1.3224
RyanCt	NF118Sr2b	Post	26040	0.0175998270732733	0.73005
RyanCt	NF118Sr2b	Post	1111	0.0162541407193003	0.90625
RyanCt	NF118Sr2b	Post	40276	0.0217953837302393	1.0854
RyanCt	NF118Sr2b	Post	17192	0.0216998191681736	0.90625
RyanCt	NF118Sr2b	Post	7318	0.0193941897173688	0.90625
RyanCt	NF118Sr2b	Post	20024	0.0192272931890103	0.73005
RyanCt	NF118Sr2b	Post	4363	0.014910060025909	0.90625
RyanCt	NF118Sr2b	Post	26580	0.0115669515669516	1.0854
RyanCt	NF118Sr2b	Post	8224	0.0229001259777928	0.90625
RyanCt	NF118Sr2b	Post	17291	0.0215189873417721	0.73005
RyanCt	NF118Sr2b	Post	29601	0.0158874860224744	0.73005
RyanCt	NF118Sr2b	Post	29760	0.0233242028664855	0.73005
RyanCt	NF118Sr2b	Post	6606	0.015677109252928	1.0854
RyanCt	NF118Sr2b	Post	21112	0.0204457547560996	0.90625
RyanCt	NF118Sr2b	Post	369	0.0236002389439762	0.90625
RyanCt	NF118Sr2b	Post	15059	0.0188219212292082	0.73005
RyanCt	NF118Sr2b	Post	35080	0.020846394984326	1.86445
RyanCt	NF118Sr2b	Post	27402	0.0148688154408035	1.0854
RyanCt	NF118Sr2b	Post	31202	0.0156543471738144	1.2955
RyanCt	NF118Sr2b	Post	2810	0.0224498401478154	0.90625
RyanCt	NF118Sr2b	Post	3204	0.0206569421754886	1.5469
RyanCt	NF118Sr2b	Post	37302	0.0188385381532479	1.3224
RyanCt	NF118Sr2b	Post	28931	0.0230658754296917	0.73005
RyanCt	NF118Sr2b	Post	30331	0.0246307967665906	0.73005
RyanCt	NF118Sr2b	Post	26845	0.0193455576265068	0.90625
RyanCt	NF118Sr2b	Post	25780	0.0232997636695671	0.73005
RyanCt	NF118Sr2b	Post	6441	0.0168488093334874	1.3224
RyanCt	NF118Sr2b	Post	13469	0.0168243953732913	1.0854
RyanCt	NF118Sr2b	Post	17097	0.0225397132935646	0.73005
RyanCt	NF118Sr2b	Post	17155	0.0161380189183792	0.73005
RyanCt	NF118Sr2b	Post	16440	0.0271128326381345	0.90625
RyanCt	NF118Sr2b	Post	36175	0.0228893149718637	1.2955
RyanCt	NF118Sr2b	Post	15348	0.0238847668652626	1.2955
RyanCt	NF118Sr2b	Post	38887	0.0224456299617408	0.73005
RyanCt	NF118Sr2b	Post	38444	0.0224407996961956	0.73005
RyanCt	NF118Sr2b	Post	8234	0.024742478848759	0.90625
RyanCt	NF118Sr2b	Post	40185	0.0240022210257101	0.90625
RyanCt	NF118Sr2b	Post	17444	0.0235506527518749	1.0854
RyanCt	NF118Sr2b	Post	40563	0.0232949753773936	0.90625
RyanCt	NF118Sr2b	Post	26951	0.014074034844507	2.10525
RyanCt	NF118Sr2b	Post	13203	0.0178039629825747	0.73005
RyanCt	NF118Sr2b	Post	2348	0.0249490143946718	0.73005
RyanCt	NF118Sr2b	Post	22321	0.0258610787310633	0.90625
RyanCt	NF118Sr2b	Post	29925	0.0047493628419436	3.50475
RyanCt	NF118Sr2b	Post	2459	0.0196996556678085	0.73005
RyanCt	NF118Sr2b	Post	12474	0.0230665887850467	1.0854
RyanCt	NF118Sr2b	Post	37369	0.0118696001607394	2.8035
RyanCt	NF118Sr2b	Post	20664	0.0241442377649583	0.90625
RyanCt	NF118Sr2b	Post	7085	0.0206620434614013	0.73005
RyanCt	NF118Sr2b	Post	1088	0.0231566008650795	0.90625
RyanCt	NF118Sr2b	Post	40609	0.0188895677321668	0.90625
RyanCt	NF118Sr2b	Post	21612	0.0151623541199715	0.73005
RyanCt	NF118Sr2b	Post	40	0.012121687967023	1.0854
RyanCt	NF118Sr2b	Post	7126	0.0195875617245445	0.90625
RyanCt	NF118Sr2b	Post	16293	0.0121471154426923	1.86445
RyanCt	NF118Sr2b	Post	11732	0.022788001994342	0.90625
RyanCt	NF118Sr2b	Post	10728	0.0167222377574893	1.0854
RyanCt	NF118Sr2b	Post	13037	0.0217428437859609	0.90625
RyanCt	NF118Sr2b	Post	34996	0.0142339669444242	1.3224
RyanCt	NF118Sr2b	Post	35768	0.0223214285714286	0.90625
RyanCt	NF118Sr2b	Post	24571	0.0211041064112759	0.73005
RyanCt	NF118Sr2b	Post	10741	0.0193256378628697	0.90625
RyanCt	NF118Sr2b	Post	22935	0.0228961598746082	1.0854
RyanCt	NF118Sr2b	Post	2336	0.0180192595698425	1.6432
RyanCt	NF118Sr2b	Post	38225	0.0207692518573348	0.90625
RyanCt	NF118Sr2b	Post	22014	0.0142164521268038	1.50045
RyanCt	NF118Sr2b	Post	22862	0.0138940501259342	0.73005
RyanCt	NF118Sr2b	Post	24684	0.0237013301061943	0.73005
RyanCt	NF118Sr2b	Post	12198	0.0181635749778708	0.73005
RyanCt	NF118Sr2b	Post	30169	0.0163881401617251	0.90625
RyanCt	NF118Sr2b	Post	29410	0.0189274447949527	0.90625
RyanCt	NF118Sr2b	Post	8712	0.0165014728680528	2.7653
RyanCt	NF118Sr2b	Post	12746	0.0142854635893575	0.90625
RyanCt	NF118Sr2b	Post	3396	0.0209213805006998	0.90625
RyanCt	NF118Sr2b	Post	27839	0.0211321571298855	1.733
RyanCt	NF118Sr2b	Post	12073	0.0169648483244729	1.50045
RyanCt	NF118Sr2b	Post	27814	0.0130968296628079	0.73005
RyanCt	NF118Sr2b	Post	24917	0.0219767189273533	0.90625
RyanCt	NF118Sr2b	Post	10927	0.0220887847433083	0.73005
RyanCt	NF118Sr2b	Post	19300	0.0215189873417722	0.90625
RyanCt	NF118Sr2b	Post	23660	0.0202451157535801	1.5469
RyanCt	NF118Sr2b	Post	33274	0.0135476100445901	0.73005
RyanCt	NF118Sr2b	Post	8615	0.0216981132075472	0.90625
RyanCt	NF118Sr2b	Post	4288	0.0219878103444348	1.2955
RyanCt	NF118Sr2b	Post	29963	0.0146041239580151	1.3224
RyanCt	NF118Sr2b	Post	30474	0.0117326769385229	0.90625
RyanCt	NF118Sr2b	Post	3055	0.0237829201195211	0.73005
RyanCt	NF118Sr2b	Post	34300	0.0226021189171769	1.0854
RyanCt	NF118Sr2b	Post	27155	0.0206150482757628	0.90625
RyanCt	NF118Sr2b	Post	17729	0.0141380019022559	1.5469
RyanCt	NF118Sr2b	Post	32177	0.0199850372579152	0.90625
RyanCt	NF118Sr2b	Post	11686	0.0184485018013058	1.6432
RyanCt	NF118Sr2b	Post	37931	0.0193333641198479	0.73005
RyanCt	NF118Sr2b	Post	14245	0.0143909960370305	3.07845
RyanCt	NF118Sr2b	Post	31089	0.020926685891748	0.90625
RyanCt	NF118Sr2b	Post	14416	0.0233132553761959	1.2955
RyanCt	NF118Sr2b	Post	37696	0.0216910576011691	0.90625
RyanCt	NF118Sr2b	Post	38989	0.0177769891497933	0.90625
RyanCt	NF118Sr2b	Post	35392	0.0230670172625412	1.733
RyanCt	NF118Sr2b	Post	40069	0.0201843356636905	0.73005
RyanCt	NF118Sr2b	Post	32217	0.0228290766999678	1.3224
RyanCt	NF118Sr2b	Post	4554	0.00313479623824451	3.72305
RyanCt	NF118Sr2b	Post	6307	0.0222554824116272	2.0034
RyanCt	NF118Sr2b	Post	9120	0.0137072539849496	1.3224
RyanCt	NF118Sr2b	Post	8533	0.0099044916777285	0.90625
RyanCt	NF118Sr2b	Post	39067	0.014097104084011	1.86445
RyanCt	NF118Sr2b	Post	14920	0.0215930419303032	0.90625
RyanCt	NF118Sr2b	Post	4991	0.0234843038581356	0.90625
RyanCt	NF118Sr2b	Post	24173	0.00952380952380952	0.73005
RyanCt	NF118Sr2b	Post	8105	0.0171609579504316	0.90625
RyanCt	NF118Sr2b	Post	13121	0.0115272160306426	1.0854
RyanCt	NF118Sr2b	Post	31271	0.0199655475193519	1.0854
RyanCt	NF118Sr2b	Post	36418	0.0157331142372713	0.90625
RyanCt	NF118Sr2b	Post	37815	0.0166371556372613	0.90625
RyanCt	NF118Sr2b	Post	37239	0.0241182774243331	0.90625
RyanCt	NF118Sr2b	Post	1513	0.0200335626190757	0.73005
RyanCt	NF118Sr2b	Post	20506	0.0150293071239796	2.79675
RyanCt	NF118Sr2b	Post	19353	0.0142102238522758	1.2955
RyanCt	NF118Sr2b	Post	10677	0.0214584408596044	0.90625
RyanCt	NF118Sr2b	Post	16603	0.0197660592603029	0.73005
RyanCt	NF118Sr2b	Post	12955	0.0223948535376577	0.73005
RyanCt	NF118Sr2b	Post	11095	0.014278052154034	1.8808
RyanCt	NF118Sr2b	Post	35056	0.020820888087877	1.8808
RyanCt	NF118Sr2b	Post	14844	0.0234612920496951	0.73005
RyanCt	NF118Sr2b	Post	19624	0.0216049382716049	0.73005
RyanCt	NF118Sr2b	Post	34109	0.0117554858934169	1.5469
RyanCt	NF118Sr2b	Post	6517	0.0204835863866793	0.73005
RyanCt	NF118Sr2b	Post	38219	0.0232298550408231	1.5469
RyanCt	NF118Sr2b	Post	16093	0.0219583604424203	0.90625
RyanCt	NF118Sr2b	Post	13190	0.0200538793103448	1.0854
RyanCt	NF118Sr2b	Post	32197	0.0203435804701627	0.90625
RyanCt	NF118Sr2b	Post	29936	0.0234547891397865	0.73005
RyanCt	NF118Sr2b	Post	20104	0.0220044487260625	0.73005
RyanCt	NF118Sr2b	Post	13314	0.0219677252495248	1.0854
RyanCt	NF118Sr2b	Post	39459	0.020964633247936	1.6432
RyanCt	NF118Sr2b	Post	17201	0.0162789188978106	3.24845
RyanCt	NF118Sr2b	Post	13742	0.0143388383036684	0.73005
RyanCt	NF118Sr2b	Post	16228	0.0217928102655888	0.90625
RyanCt	NF118Sr2b	Post	4870	0.0166866230696018	0.73005
RyanCt	NF118Sr2b	Post	31659	0.0230099761717047	0.90625
RyanCt	NF118Sr2b	Post	29401	0.0105634292181084	3.7634
RyanCt	NF118Sr2b	Post	26960	0.00823045267489712	2.4718
RyanCt	NF118Sr2b	Post	13126	0.0226121585299196	0.73005
RyanCt	NF118Sr2b	Post	1027	0.0144049798263959	1.3224
RyanCt	NF118Sr2b	Post	13709	0.0187293750668701	0.73005
RyanCt	NF118Sr2b	Post	37409	0.0141062160007866	2.10815
RyanCt	NF118Sr2b	Post	16644	0.0232297415811097	0.90625
RyanCt	NF118Sr2b	Post	31808	0.0237999811195832	1.2955
RyanCt	NF118Sr2b	Post	38055	0.0216773208139091	0.90625
RyanCt	NF118Sr2b	Post	21148	0.013262599469496	4.19975
RyanCt	NF118Sr2b	Post	2892	0.0218949804011342	0.73005
RyanCt	NF118Sr2b	Post	34017	0.0219435736677116	0.73005
RyanCt	NF118Sr2b	Post	20334	0.0203536266827406	0.73005
RyanCt	NF118Sr2b	Post	18472	0.0151065633816435	0.73005
RyanCt	NF118Sr2b	Post	26537	0.0214570937986663	0.73005
RyanCt	NF118Sr2b	Post	302	0.0233500948124069	0.90625
RyanCt	NF118Sr2b	Post	31004	0.0166208515558557	1.50045
RyanCt	NF118Sr2b	Post	2452	0.0191188998417914	0.90625
RyanCt	NF118Sr2b	Post	24652	0.0200485957474571	0.73005
RyanCt	NF118Sr2b	Post	9612	0.0266290417981073	0.90625
RyanCt	NF118Sr2b	Post	3926	0.0205682910874308	1.5469
RyanCt	NF118Sr2b	Post	3532	0.0225148960817815	0.73005
RyanCt	NF118Sr2b	Post	22297	0.0243449646317493	1.7623
RyanCt	NF118Sr2b	Post	11711	0.0221674876847291	0.73005
RyanCt	NF118Sr2b	Post	34020	0.0116810980447855	1.3224
RyanCt	NF118Sr2b	Post	37390	0.0209117853880378	0.73005
RyanCt	NF118Sr2b	Post	31073	0.0176286176316541	1.50045
RyanCt	NF118Sr2b	Post	2737	0.025087617376045	0.90625
RyanCt	NF118Sr2b	Post	21167	0.02112832235832	0.73005
RyanCt	NF118Sr2b	Post	38521	0.0243243093442046	0.90625
RyanCt	NF118Sr2b	Post	28776	0.0141058123702917	2.17045
RyanCt	NF118Sr2b	Post	33515	0.0169278996865204	0.90625
RyanCt	NF118Sr2b	Post	5168	0.0242827105107247	0.90625
RyanCt	NF118Sr2b	Post	5096	0.0167189132706374	0.90625
RyanCt	NF118Sr2b	Post	34011	0.0212982975012323	1.2955
RyanCt	NF118Sr2b	Post	24831	0.0141874099026142	1.86445
RyanCt	NF118Sr2b	Post	7435	0.0235307289495361	0.73005
RyanCt	NF118Sr2b	Post	4428	0.0188383509788845	0.73005
RyanCt	NF118Sr2b	Post	14516	0.0141515481607269	2.23025
RyanCt	NF118Sr2b	Post	21184	0.0186616633856638	1.5469
RyanCt	NF118Sr2b	Post	19934	0.0194780248250241	1.5469
RyanCt	NF118Sr2b	Post	17626	0.0202492211838006	0.90625
RyanCt	NF118Sr2b	Post	28769	0.0208197787898504	0.90625
RyanCt	NF118Sr2b	Post	33762	0.0171241366917855	0.73005
RyanCt	NF118Sr2b	Post	32123	0.0147604606521569	1.0854
RyanCt	NF118Sr2b	Post	10534	0.0219259968988471	0.90625
RyanCt	NF118Sr2b	Post	29722	0.0227042041971494	0.90625
RyanCt	NF118Sr2b	Post	19008	0.01968689863707	1.3224
RyanCt	NF118Sr2b	Post	27806	0.0203772790956426	0.73005
RyanCt	NF118Sr2b	Post	35424	0.0237369130999511	0.73005
RyanCt	NF118Sr2b	Post	5250	0.0230670172625412	0.90625
RyanCt	NF118Sr2b	Post	6705	0.0124610591900312	0.90625
RyanCt	NF118Sr2b	Post	5615	0.0241090146750524	0.90625
RyanCt	NF118Sr2b	Post	14901	0.0128356289722472	0.90625
RyanCt	NF118Sr2b	Post	33833	0.017296277674599	2.10525
RyanCt	NF118Sr2b	Post	1739	0.020268691588785	0.90625
RyanCt	NF118Sr2b	Post	231	0.0196057461774613	0.90625
RyanCt	NF118Sr2b	Post	38273	0.0141586535415307	1.6432
RyanCt	NF118Sr2b	Post	697	0.0210137542136646	0.90625
RyanCt	NF118Sr2b	Post	27221	0.0161055771493296	1.2955
RyanCt	NF118Sr2b	Post	20286	0.0167771975441872	0.90625
RyanCt	NF118Sr2b	Post	18751	0.0234099215186933	1.0854
RyanCt	NF118Sr2b	Post	20406	0.022496847341	0.90625
RyanCt	NF118Sr2b	Post	21203	0.0161601242467418	1.8808
RyanCt	NF118Sr2b	Post	38703	0.022913646584122	0.90625
RyanCt	NF118Sr2b	Post	12723	0.0140062065427487	2.6823
RyanCt	NF118Sr2b	Post	32629	0.017515923566879	1.2955
RyanCt	NF118Sr2b	Post	11764	0.0199841646698401	0.73005
RyanCt	NF118Sr2b	Post	20618	0.015853876384423	0.90625
RyanCt	NF118Sr2b	Post	38999	0.0197904574652408	0.73005
RyanCt	NF118Sr2b	Post	792	0.0173735511420312	1.50045
